,availability,size,total_sqft,bath,balcony,price,area_type_n,location_n
11698,1,2,1251.0,2.0,3.0,47.0,3,17
11699,0,2,1105.0,2.0,2.0,30.0,3,112
11700,0,2,1080.0,2.0,2.0,38.0,3,112
11701,1,4,2100.0,3.0,1.0,114.0,3,73
11702,1,4,1600.0,4.0,1.0,200.0,2,112
11703,1,3,1731.0,3.0,3.0,64.11,3,112
11704,1,2,1206.0,2.0,1.0,55.0,3,49
11705,1,3,1560.0,3.0,2.0,78.0,3,112
11706,1,1,750.0,1.0,2.0,47.0,3,1
11707,1,2,1035.0,2.0,2.0,90.0,0,112
11708,1,7,1200.0,6.0,2.0,150.0,2,92
11709,1,1,702.0,1.0,0.0,35.8,3,95
11710,1,3,1700.0,3.0,1.0,65.0,2,10
11711,1,2,1145.0,2.0,2.0,68.5,3,112
11712,1,3,1208.0,2.0,2.0,43.5,3,92
11713,1,3,1589.0,3.0,2.0,74.0,3,23
11714,1,2,560.0,2.0,1.0,22.0,0,112
11715,1,3,1426.0,2.0,2.0,61.5,3,110
11716,1,3,1885.0,3.0,2.0,135.0,3,37
11717,0,2,935.0,2.0,0.0,37.77,3,84
11718,0,2,1171.0,2.0,2.0,73.0,3,84
11719,1,2,1465.0,2.0,3.0,60.0,3,112
11720,1,3,1820.0,3.0,2.0,95.0,3,24
11721,1,3,1580.0,2.0,2.0,66.85,3,89
11722,1,3,1452.0,2.0,2.0,46.29,3,108
11723,1,3,1445.0,2.0,1.0,89.56,3,46
11724,1,2,1170.0,2.0,1.0,39.0,3,112
11725,1,2,1070.0,2.0,1.0,50.0,3,112
11727,0,2,1140.0,2.0,2.0,56.0,3,72
11728,1,3,2600.0,3.0,2.0,160.0,0,88
11729,1,3,1532.0,3.0,2.0,59.75,3,112
11730,1,2,1150.0,2.0,1.0,46.0,3,112
11731,1,2,1473.0,2.0,1.0,85.0,3,56
11732,1,3,1350.0,3.0,2.0,80.99,3,112
11733,1,4,4040.0,4.0,0.0,500.0,3,112
11734,0,3,1980.0,4.0,2.0,166.0,3,25
11735,0,3,1660.0,3.0,2.0,128.0,3,47
11736,1,7,2456.0,7.0,2.0,85.0,2,112
11737,1,2,650.0,2.0,2.0,45.0,3,112
11738,1,5,4000.0,5.0,2.0,425.0,2,112
11739,1,3,2475.0,4.0,3.0,340.0,3,79
11740,1,3,1495.0,3.0,2.0,90.0,3,112
11741,1,2,1080.0,2.0,1.0,48.0,3,87
11742,1,3,1521.0,2.0,2.0,57.5,3,32
11743,1,2,1053.0,2.0,0.0,51.0,0,112
11745,1,4,800.0,5.0,3.0,115.0,2,65
11749,0,3,1250.0,3.0,2.0,39.0,3,112
11750,1,4,1200.0,2.0,1.0,75.0,2,112
11751,1,1,840.0,1.0,1.0,150.0,0,112
11752,1,2,1000.0,2.0,2.0,39.5,3,103
11753,1,3,1630.0,3.0,3.0,68.0,3,14
11754,1,2,985.0,2.0,1.0,40.5,3,63
11755,1,2,1200.0,2.0,2.0,70.0,3,11
11756,1,3,1650.0,3.0,3.0,100.0,0,5
11757,1,3,1670.0,3.0,2.0,59.0,3,112
11759,0,4,1240.0,4.0,0.0,110.0,2,95
11760,1,2,1000.0,2.0,2.0,60.0,0,112
11761,1,2,830.0,2.0,2.0,26.0,3,112
11762,0,3,1200.0,3.0,1.0,56.1,2,91
11764,0,4,2500.0,6.0,0.0,122.5,3,16
11766,1,3,1635.0,3.0,3.0,85.0,3,82
11767,1,2,1120.0,2.0,1.0,70.0,0,39
11768,1,6,2750.0,6.0,3.0,200.0,2,112
11769,1,3,1760.0,3.0,2.0,185.0,3,112
11770,1,3,2137.0,3.0,2.0,110.0,3,41
11771,1,2,973.0,2.0,1.0,50.74,3,46
11772,0,3,1724.0,3.0,1.0,146.0,3,76
11774,1,4,1200.0,4.0,3.0,375.0,2,112
11775,1,1,750.0,1.0,1.0,35.0,3,32
11776,1,2,883.0,2.0,1.0,49.0,3,112
11777,1,2,660.0,2.0,0.0,76.0,0,112
11778,1,4,2787.0,5.0,2.0,220.0,3,91
11779,1,3,1470.0,2.0,3.0,60.0,0,112
11780,0,2,891.0,2.0,1.0,24.95,3,34
11781,1,2,1275.0,2.0,1.0,76.0,0,112
11782,1,3,1787.0,3.0,2.0,120.0,3,72
11783,1,5,1730.0,5.0,2.0,75.0,0,2
11784,1,2,1320.0,2.0,2.0,110.0,3,95
11785,0,3,1692.0,3.0,3.0,108.0,3,111
11786,1,3,1400.0,3.0,2.0,69.0,3,14
11788,1,2,1370.0,2.0,2.0,56.0,3,108
11789,0,3,1602.0,3.0,2.0,56.0,3,112
11790,0,1,793.0,1.0,1.0,40.0,0,112
11791,1,1,675.0,1.0,1.0,35.0,3,112
11792,1,4,3250.0,4.0,2.0,136.0,0,112
11793,1,2,1050.0,2.0,3.0,43.0,3,108
11794,1,2,1035.0,2.0,1.0,42.5,0,112
11795,0,3,1200.0,2.0,2.0,44.0,3,95
11796,1,3,1800.0,3.0,2.0,128.0,3,95
11797,1,3,1625.0,3.0,2.0,70.0,0,37
11798,0,2,1032.0,2.0,1.0,31.99,3,34
11799,0,3,1496.0,2.0,1.0,71.81,3,108
11800,0,2,1100.0,2.0,2.0,38.0,3,112
11801,1,3,1500.0,3.0,2.0,50.0,0,76
11802,0,2,1125.0,2.0,1.0,32.63,0,33
11803,1,3,1555.0,3.0,3.0,73.0,3,112
11804,1,2,1025.0,2.0,1.0,42.0,3,112
11805,0,3,1482.0,2.0,1.0,83.73,3,46
11806,1,3,1630.0,2.0,2.0,130.0,3,112
11807,1,2,900.0,2.0,1.0,44.5,3,112
11808,1,3,1355.0,2.0,3.0,75.0,3,109
11809,0,4,2360.0,4.0,2.0,601.0,2,112
11810,1,2,1200.0,2.0,2.0,45.0,0,4
11811,1,3,1563.0,3.0,2.0,63.0,3,112
11812,1,4,1344.0,4.0,1.0,84.0,2,112
11813,1,3,3000.0,3.0,2.0,400.0,3,112
11814,1,2,812.0,2.0,1.0,42.0,3,0
11815,0,2,1200.0,2.0,1.0,70.0,0,112
11816,1,4,3175.0,4.0,1.0,156.0,3,109
11817,1,2,1360.0,2.0,1.0,101.0,3,80
11819,1,3,1756.0,3.0,2.0,110.0,0,88
11820,1,3,1296.0,2.0,2.0,51.83,3,2
11821,1,2,1300.0,2.0,1.0,75.0,3,40
11822,1,2,1141.0,2.0,1.0,50.0,3,7
11824,1,2,1210.0,2.0,1.0,55.0,0,32
11825,1,2,1310.0,2.0,2.0,67.0,3,49
11826,1,5,1356.0,5.0,2.0,139.0,2,112
11827,0,3,1187.0,2.0,0.0,55.195,3,112
11828,1,3,1745.0,3.0,2.0,140.0,3,38
11829,0,5,1200.0,5.0,1.0,125.0,2,59
11830,1,2,1050.0,2.0,2.0,37.0,3,89
11831,1,4,2400.0,4.0,3.0,500.0,2,13
11832,0,2,1140.0,2.0,1.0,34.0,3,33
11833,1,2,1210.0,2.0,2.0,54.0,3,104
11834,0,3,2035.0,3.0,2.0,142.0,3,66
11835,1,1,633.0,1.0,1.0,17.09,3,94
11836,1,1,485.0,1.0,1.0,19.5,0,112
11838,1,2,1200.0,2.0,0.0,82.0,2,112
11839,1,3,2275.0,4.0,2.0,187.0,3,95
11840,1,3,1419.0,3.0,2.0,85.0,3,112
11842,1,3,2020.0,3.0,3.0,270.0,0,112
11843,1,2,1047.0,2.0,2.0,91.0,3,76
11844,1,3,1884.0,4.0,2.0,117.0,3,100
11845,1,3,1200.0,3.0,2.0,149.0,2,112
11846,1,2,905.0,2.0,1.0,58.0,3,14
11847,1,3,1500.0,2.0,1.0,108.0,3,55
11848,1,1,850.0,1.0,0.0,50.0,0,112
11849,0,2,1125.0,2.0,1.0,32.49,0,22
11850,1,2,1165.0,2.0,2.0,59.8,0,112
11851,1,2,933.0,2.0,0.0,55.0,0,112
11852,1,3,1305.0,2.0,1.0,77.0,3,46
11853,1,2,1125.0,2.0,1.0,65.0,3,112
11854,1,2,865.0,2.0,2.0,33.0,3,112
11855,1,3,1245.0,3.0,3.0,66.0,3,58
11857,1,3,1145.0,2.0,2.0,60.0,3,112
11858,1,3,2000.0,3.0,1.0,90.0,0,112
11859,0,1,625.0,1.0,1.0,43.68,3,50
11860,1,3,1724.0,3.0,2.0,128.0,3,76
11861,1,1,400.0,1.0,1.0,75.0,2,112
11862,1,3,1270.0,2.0,1.0,54.0,3,95
11863,0,3,1250.0,3.0,2.0,39.5,3,112
11864,0,3,1485.0,3.0,2.0,72.0,3,56
11865,1,2,823.0,2.0,1.0,80.0,3,112
11866,1,2,990.0,2.0,2.0,50.0,3,1
11868,0,2,1185.0,2.0,2.0,59.0,3,72
11869,1,2,1140.0,2.0,1.0,78.0,3,112
11871,1,3,1756.0,3.0,2.0,125.0,3,109
11872,1,4,2600.0,4.0,2.0,300.0,0,75
11874,1,2,1025.0,2.0,1.0,48.0,0,112
11875,0,2,1216.0,2.0,1.0,72.0,0,108
11876,1,2,1026.0,2.0,2.0,60.8,3,95
11877,1,4,3335.0,4.0,3.0,300.0,3,95
11878,1,5,2700.0,4.0,2.0,125.0,0,69
11879,0,3,1411.0,2.0,2.0,60.0,3,112
11880,1,3,1320.0,2.0,1.0,39.6,3,65
11881,1,2,1320.0,2.0,0.0,50.0,0,112
11882,1,4,615.0,4.0,2.0,110.0,2,112
11883,1,3,1804.0,3.0,2.0,155.0,3,62
11885,0,4,1200.0,4.0,1.0,105.0,2,112
11886,1,4,2375.0,4.0,2.0,189.0,3,42
11887,1,3,1750.0,3.0,2.0,120.0,2,112
11889,1,2,1152.0,2.0,2.0,55.0,3,98
11890,1,2,965.0,2.0,1.0,54.0,3,100
11891,1,3,1684.0,3.0,1.0,120.0,3,112
11892,1,3,1672.0,3.0,2.0,86.0,3,46
11893,1,2,1075.0,2.0,2.0,60.0,3,86
11896,0,2,1420.0,2.0,1.0,99.26,3,42
11897,1,2,750.0,2.0,0.0,40.0,3,112
11898,1,2,1169.0,2.0,2.0,64.08,3,111
11899,0,3,1290.0,2.0,1.0,62.0,3,29
11900,1,2,1160.0,2.0,2.0,40.6,3,67
11901,1,7,2800.0,5.0,3.0,95.0,0,112
11902,1,3,1500.0,3.0,2.0,70.0,3,81
11903,1,3,1850.0,3.0,1.0,180.0,3,112
11904,0,3,1300.0,3.0,2.0,46.0,3,112
11905,0,3,1310.0,2.0,1.0,37.84,3,33
11907,1,3,2150.0,3.0,0.0,170.0,3,112
11908,1,6,5100.0,5.0,3.0,300.0,0,112
11910,1,3,1875.0,2.0,1.0,110.0,2,60
11911,1,3,1260.0,2.0,1.0,82.0,3,53
11912,1,5,2500.0,4.0,3.0,100.0,0,67
11913,0,2,1241.0,2.0,1.0,64.0,3,16
11914,1,2,1025.0,2.0,2.0,45.5,3,95
11915,1,2,1500.0,1.0,0.0,218.0,2,112
11916,0,2,1070.0,2.0,1.0,60.0,0,32
11917,1,2,815.0,2.0,1.0,40.0,3,112
11918,1,3,2000.0,3.0,3.0,105.0,0,65
11919,1,2,1400.0,2.0,1.0,190.0,3,79
11920,1,4,1740.0,4.0,3.0,175.0,2,104
11922,0,2,1216.0,2.0,2.0,70.0,0,95
11923,1,3,2200.0,2.0,1.0,190.0,3,112
11924,1,4,3500.0,5.0,2.0,450.0,2,44
11925,1,6,970.0,6.0,3.0,105.0,2,112
11926,1,7,3150.0,7.0,3.0,375.0,2,105
11927,1,2,1200.0,2.0,0.0,62.0,2,65
11928,1,2,1026.0,2.0,1.0,50.18,3,80
11929,1,1,450.0,1.0,1.0,20.0,0,53
11930,1,2,1205.0,2.0,1.0,45.79,3,59
11931,1,2,1368.0,2.0,3.0,87.0,3,112
11932,1,1,420.0,1.0,1.0,12.5,0,9
11933,1,2,1270.0,2.0,2.0,42.0,0,112
11934,1,2,614.0,1.0,1.0,28.0,3,9
11935,0,2,1050.0,2.0,0.0,58.0,2,112
11936,1,2,1408.0,2.0,2.0,58.0,3,109
11938,1,3,1507.0,3.0,1.0,80.0,0,112
11939,1,2,1160.0,2.0,2.0,57.0,3,112
11940,1,3,1200.0,3.0,1.0,70.0,2,112
11941,1,2,960.0,2.0,3.0,50.0,0,112
11942,1,2,1021.0,2.0,2.0,46.0,3,112
11943,1,3,2162.03,4.0,2.0,129.0,3,44
11944,1,2,1065.0,2.0,1.0,36.0,3,27
11945,1,1,400.0,1.0,1.0,10.25,3,10
11946,1,3,1465.0,2.0,1.0,75.0,3,14
11947,0,2,900.0,2.0,1.0,41.0,3,65
11948,1,3,1800.0,3.0,2.0,95.0,3,80
11949,1,2,1175.0,2.0,2.0,83.0,3,112
11951,1,4,1500.0,4.0,1.0,360.0,2,106
11952,1,2,1050.0,2.0,0.0,59.0,3,112
11953,0,3,1400.0,2.0,2.0,40.43,0,33
11954,1,3,1650.0,3.0,1.0,150.0,3,54
11955,1,3,1827.0,3.0,2.0,97.0,3,59
11956,1,3,1930.0,4.0,2.0,122.0,3,100
11957,0,2,883.0,2.0,1.0,37.0,3,81
11958,1,1,550.0,1.0,1.0,16.75,0,67
11960,0,4,1350.0,4.0,1.0,310.0,2,112
11961,1,3,1290.0,2.0,3.0,38.69,3,64
11962,1,3,1021.0,3.0,2.0,59.0,0,89
11963,0,2,1158.0,2.0,1.0,55.0,3,108
11964,1,5,1200.0,4.0,1.0,99.0,2,112
11965,1,3,1400.0,2.0,2.0,135.0,3,82
11966,1,4,2400.0,3.0,0.0,200.0,2,112
11967,0,3,1200.0,2.0,1.0,57.9,3,112
11968,1,3,1520.0,3.0,2.0,125.0,0,55
11969,0,1,777.0,1.0,0.0,38.46,3,100
11970,1,3,2710.0,3.0,2.0,177.0,3,112
11971,1,2,1150.0,2.0,2.0,57.0,3,112
11972,1,2,1101.0,2.0,2.0,37.0,3,109
11973,1,3,1200.0,2.0,3.0,110.0,3,112
11974,0,2,1252.0,2.0,1.0,92.0,3,42
11975,1,3,1650.0,3.0,2.0,85.0,3,80
11976,1,2,1270.0,2.0,2.0,80.0,0,80
11977,1,2,992.0,2.0,1.0,70.0,3,102
11979,1,2,893.0,2.0,2.0,34.5,3,112
11980,1,3,1075.0,2.0,1.0,41.49,0,19
11981,1,7,3200.0,7.0,0.0,150.0,0,75
11982,1,2,1190.0,2.0,1.0,42.0,3,32
11983,1,3,800.0,2.0,0.0,60.0,0,112
11984,1,3,1814.0,3.0,3.0,63.0,3,95
11985,1,3,1400.0,3.0,2.0,98.0,0,112
11986,1,5,1400.0,6.0,3.0,252.0,2,21
11987,1,3,1344.0,2.0,0.0,56.0,3,112
11989,1,3,1843.0,3.0,2.0,95.0,3,65
11990,0,2,1138.0,2.0,1.0,32.0,3,112
11991,1,3,1495.0,2.0,2.0,70.0,0,112
11992,1,2,880.0,2.0,1.0,19.0,3,32
11993,0,3,1396.0,3.0,1.0,74.0,3,108
11994,1,3,1610.0,2.0,3.0,119.0,0,112
11995,1,2,1050.0,2.0,2.0,55.0,3,112
11996,0,3,1410.0,2.0,2.0,43.71,0,112
11997,1,2,1050.0,2.0,2.0,37.8,3,92
11998,1,3,1310.0,2.0,1.0,85.0,0,75
11999,1,2,1104.0,2.0,2.0,58.0,3,109
12000,0,2,1165.0,2.0,1.0,67.0,3,46
12002,1,2,1310.0,2.0,3.0,60.0,3,49
12003,1,2,1052.0,2.0,2.0,52.0,0,112
12005,1,2,1000.0,2.0,2.0,45.0,3,112
12006,0,3,2240.0,3.0,2.0,300.0,3,112
12007,1,2,1150.0,2.0,1.0,38.08,3,32
12008,0,3,2019.0,3.0,1.0,70.67,3,100
12009,1,2,986.0,2.0,1.0,31.0,3,104
12012,1,3,1893.0,4.0,2.0,95.0,3,4
12013,1,3,1318.0,3.0,2.0,56.0,3,112
12014,1,3,1325.0,2.0,2.0,58.0,0,109
12015,1,2,800.0,2.0,1.0,33.0,0,112
12016,1,3,1300.0,3.0,2.0,42.25,3,112
12017,1,3,1300.0,2.0,2.0,60.0,0,112
12020,1,4,2500.0,4.0,0.0,170.0,0,112
12021,1,3,1520.0,3.0,1.0,165.0,2,112
12024,1,2,1197.0,2.0,1.0,75.0,3,41
12025,1,2,1050.0,2.0,2.0,45.0,3,112
12026,1,5,910.0,4.0,2.0,194.0,2,112
12027,1,3,1241.0,2.0,1.0,68.0,3,100
12028,1,3,1567.0,2.0,3.0,62.0,3,112
12029,1,3,1747.0,3.0,1.0,110.0,3,66
12030,0,3,1475.0,2.0,2.0,55.0,3,91
12031,1,4,600.0,4.0,1.0,70.0,2,112
12032,1,3,1524.0,4.0,2.0,400.0,2,112
12033,1,2,980.0,2.0,1.0,51.0,3,46
12034,0,2,966.0,2.0,1.0,58.0,3,112
12035,1,4,2360.0,3.0,2.0,185.0,3,112
12036,0,2,1112.0,2.0,1.0,62.0,3,95
12037,1,2,550.0,1.0,1.0,16.0,3,32
12038,1,3,1760.0,3.0,3.0,90.0,0,112
12039,1,3,1830.0,2.0,3.0,113.0,3,45
12040,0,2,1175.0,2.0,1.0,67.77,3,109
12041,1,2,1175.0,2.0,1.0,41.0,3,108
12042,1,2,1025.0,2.0,2.0,45.0,3,112
12043,0,2,1232.0,2.0,1.0,80.0,3,46
12044,1,2,1010.0,2.0,2.0,57.0,0,0
12045,1,2,1273.0,2.0,2.0,60.0,3,95
12046,0,2,1590.0,2.0,2.0,102.0,3,112
12047,1,2,1100.0,2.0,1.0,58.5,3,112
12048,1,3,1252.0,2.0,1.0,65.0,3,33
12049,1,4,2615.0,5.0,3.0,222.0,3,112
12051,1,2,1322.0,2.0,1.0,77.9,3,109
12052,1,1,1000.0,1.0,1.0,60.0,2,1
12053,1,3,1755.0,3.0,2.0,117.0,3,41
12054,1,2,1135.0,2.0,2.0,46.0,3,33
12055,1,8,1200.0,10.0,2.0,180.0,2,90
12056,1,4,1200.0,4.0,1.0,125.0,2,32
12057,1,2,1260.0,2.0,2.0,85.5,3,112
12058,1,5,3250.0,5.0,2.0,395.0,2,47
12059,1,4,3500.0,4.0,2.0,550.0,2,6
12060,1,5,1200.0,6.0,2.0,110.0,2,112
12061,0,3,1100.0,2.0,1.0,53.0,3,65
12062,1,3,1305.0,3.0,1.0,65.0,3,33
12063,1,2,1236.0,2.0,1.0,50.0,0,112
12064,1,2,1125.0,1.0,2.0,45.0,0,103
12065,0,2,1075.0,2.0,2.0,32.25,0,59
12068,1,6,2999.97,6.0,0.0,110.0,0,100
12069,1,2,1150.0,2.0,2.0,42.0,3,60
12070,1,4,1440.0,4.0,1.0,240.0,2,112
12071,1,2,1085.0,2.0,1.0,43.4,3,46
12072,1,3,1785.0,3.0,0.0,165.0,0,43
12074,1,3,1930.0,4.0,2.0,120.0,3,100
12076,1,2,800.0,1.0,0.0,45.0,2,112
12077,1,4,2450.0,3.0,2.0,110.0,0,75
12078,0,4,1200.0,4.0,0.0,120.0,2,112
12079,1,3,1920.0,3.0,3.0,122.0,3,14
12080,0,2,1085.0,2.0,2.0,34.2,3,71
12081,1,1,760.0,1.0,2.0,50.4,3,100
12082,1,2,1201.0,2.0,3.0,80.0,0,93
12083,0,3,1615.0,3.0,2.0,97.0,3,32
12086,1,2,1377.0,2.0,2.0,80.0,3,66
12087,1,3,2880.0,3.0,2.0,560.0,3,112
12088,1,3,1892.0,3.0,2.0,200.0,2,112
12089,1,3,2176.0,3.0,3.0,348.0,0,112
12090,0,1,663.0,1.0,0.0,32.82,3,100
12091,0,2,1165.0,2.0,1.0,33.65,0,32
12092,1,3,3554.0,4.0,1.0,340.0,3,99
12093,1,2,1260.0,2.0,1.0,45.5,3,100
12094,1,2,1095.0,2.0,1.0,39.0,0,112
12095,1,2,1050.0,2.0,2.0,65.0,3,112
12096,1,2,1176.0,2.0,2.0,50.0,3,112
12097,1,3,1801.0,3.0,2.0,115.0,3,100
12098,1,2,1315.0,2.0,3.0,55.0,3,108
12100,1,2,2400.0,2.0,1.0,125.0,2,112
12101,0,3,1308.0,2.0,3.0,53.0,3,103
12102,1,4,4250.0,4.0,2.0,610.0,2,95
12104,0,4,3671.0,4.0,1.0,220.0,0,100
12105,1,3,2144.0,3.0,2.0,140.0,3,47
12106,1,2,1065.0,2.0,3.0,33.75,0,112
12107,0,2,1205.0,2.0,1.0,67.0,3,12
12108,1,2,1160.0,2.0,2.0,40.58,3,103
12109,1,4,750.0,4.0,2.0,90.0,2,112
12111,0,3,1200.0,3.0,1.0,56.53,2,112
12112,1,3,1681.0,3.0,3.0,69.0,3,112
12113,0,2,1130.0,2.0,1.0,32.64,0,22
12114,1,4,3633.0,5.0,1.0,335.0,3,112
12115,1,3,1843.0,3.0,2.0,90.0,0,65
12116,0,2,1065.0,2.0,1.0,30.75,0,22
12117,1,3,1885.0,3.0,2.0,85.52,3,112
12118,1,2,1500.0,2.0,2.0,45.0,3,87
12119,1,2,1210.0,2.0,2.0,69.0,3,86
12120,1,2,1126.0,2.0,1.0,39.4,3,98
12121,1,3,1357.0,2.0,2.0,59.0,3,112
12122,1,3,1451.0,2.0,2.0,46.4,3,108
12123,1,4,1600.0,3.0,3.0,185.0,2,112
12124,1,2,950.0,2.0,1.0,55.0,3,46
12125,1,2,960.0,2.0,2.0,48.0,0,17
12126,1,3,1625.0,3.0,3.0,92.0,3,112
12127,0,3,2200.0,4.0,1.0,150.0,2,112
12129,0,2,900.0,2.0,1.0,46.29,3,65
12130,1,2,1080.0,2.0,2.0,38.0,0,112
12131,1,3,2300.0,3.0,1.0,250.0,3,112
12132,1,4,1708.0,3.0,0.0,64.05,3,50
12133,1,6,2500.0,5.0,2.0,185.0,0,111
12134,1,3,1690.0,2.0,2.0,116.0,3,17
12135,1,5,2100.0,3.0,0.0,145.0,0,112
12136,1,2,1269.0,2.0,2.0,97.0,3,112
12138,1,3,1890.0,3.0,2.0,84.0,0,40
12139,0,2,1165.0,2.0,1.0,33.64,0,33
12140,1,2,1196.0,2.0,2.0,56.81,3,112
12142,1,3,1630.0,3.0,2.0,110.0,3,84
12143,0,2,1063.0,2.0,1.0,42.52,3,108
12144,1,2,1025.0,2.0,1.0,39.98,3,112
12145,1,2,1067.0,2.0,1.0,38.0,3,112
12146,0,2,1299.0,2.0,1.0,89.63,3,65
12147,0,2,1343.0,2.0,1.0,76.0,3,86
12148,1,3,1330.0,2.0,2.0,44.0,3,34
12149,1,3,1524.0,2.0,3.0,72.0,3,112
12150,1,4,2236.0,4.0,2.0,153.0,3,112
12152,0,3,1410.0,2.0,2.0,45.12,3,112
12154,1,2,1205.0,2.0,1.0,79.0,3,12
12155,1,3,1270.0,2.0,2.0,95.25,3,112
12156,1,3,1353.0,2.0,2.0,110.0,3,112
12157,0,2,1200.0,2.0,1.0,68.0,2,112
12158,1,3,1250.0,2.0,1.0,70.0,3,112
12159,0,3,1950.2,3.0,2.0,261.0,3,112
12160,0,3,1157.0,2.0,1.0,69.0,3,95
12161,0,1,825.0,1.0,0.0,35.475,3,64
12163,0,1,602.0,1.0,1.0,33.0,0,109
12164,1,5,3000.0,4.0,0.0,900.0,0,79
12165,0,2,1108.0,2.0,0.0,66.46,3,47
12166,1,2,1040.0,2.0,1.0,68.0,3,112
12167,0,2,1451.0,2.0,1.0,87.0,3,94
12169,0,1,850.0,1.0,1.0,37.32,3,65
12170,0,3,2171.66,3.0,2.0,298.0,3,112
12171,1,2,900.0,2.0,1.0,40.0,3,112
12172,1,1,720.0,1.0,1.0,33.0,3,73
12173,1,3,1573.0,3.0,2.0,115.0,3,100
12174,1,2,1026.0,2.0,1.0,60.8,3,95
12176,0,3,1400.0,2.0,2.0,40.44,0,33
12177,1,4,2100.0,3.0,1.0,147.0,0,112
12178,1,2,1150.0,2.0,1.0,48.5,3,95
12179,1,3,1500.0,3.0,2.0,88.0,3,89
12180,1,3,2400.0,3.0,2.0,380.0,3,79
12181,1,3,1200.0,3.0,2.0,240.0,2,112
12183,1,2,1125.0,2.0,2.0,75.0,3,91
12184,0,3,1830.5,3.0,0.0,84.205,3,45
12185,1,2,1100.0,2.0,1.0,50.0,3,80
12187,1,2,1105.0,2.0,2.0,57.0,0,112
12188,1,2,1110.0,2.0,2.0,46.5,3,100
12189,1,1,708.0,1.0,1.0,41.0,3,112
12191,0,3,1600.0,3.0,1.0,100.0,3,112
12192,1,4,3122.0,6.0,2.0,250.0,3,101
12193,1,2,1205.0,2.0,2.0,37.0,3,95
12194,1,3,1450.0,2.0,2.0,73.0,3,0
12195,1,4,750.0,4.0,2.0,125.0,2,112
12196,1,1,540.0,1.0,0.0,22.0,2,112
12197,1,2,1200.0,2.0,2.0,42.0,0,112
12198,1,5,1200.0,5.0,1.0,260.0,2,82
12199,1,3,1837.0,2.0,2.0,95.0,3,62
12200,0,2,1346.0,2.0,1.0,76.01,3,108
12201,1,2,1012.0,2.0,1.0,68.0,0,12
12202,0,3,1950.2,3.0,2.0,193.0,3,112
12203,1,2,1125.0,2.0,2.0,55.0,3,112
12204,1,3,1500.0,2.0,2.0,60.0,3,61
12205,1,2,1197.0,2.0,1.0,79.9,3,41
12207,1,2,1100.0,2.0,2.0,47.0,3,11
12208,1,3,1563.0,2.0,2.0,52.0,3,112
12209,1,7,2240.0,4.0,1.0,700.0,2,112
12210,1,4,3729.0,4.0,2.0,384.0,3,43
12211,1,3,1600.0,3.0,1.0,120.0,2,95
12212,1,3,1715.0,3.0,3.0,120.0,3,37
12213,1,4,2400.0,4.0,1.0,180.0,0,14
12214,0,2,1151.0,2.0,2.0,42.5,3,91
12215,1,6,1200.0,6.0,2.0,220.0,2,112
12216,1,2,1123.0,2.0,2.0,60.0,0,103
12217,0,2,1276.0,2.0,1.0,69.5,3,108
12218,1,2,1315.0,2.0,3.0,77.0,3,109
12220,1,2,1325.0,2.0,2.0,52.0,3,87
12221,0,3,1600.0,3.0,2.0,63.2,3,104
12222,1,3,1660.0,3.0,2.0,104.0,3,56
12223,1,2,1299.0,2.0,3.0,58.0,3,69
12224,1,2,953.0,2.0,1.0,90.0,3,40
12225,1,2,1457.0,2.0,3.0,60.0,3,112
12226,0,2,1000.0,1.0,1.0,65.0,3,104
12227,1,3,1100.0,2.0,3.0,76.3,0,112
12228,1,3,1075.0,2.0,1.0,33.53,3,109
12229,1,3,1450.0,3.0,3.0,51.0,3,65
12230,1,5,5515.0,6.0,2.0,425.0,3,112
12231,1,1,950.0,1.0,1.0,40.0,3,17
12232,1,5,1200.0,3.0,1.0,180.0,2,112
12233,1,2,1013.0,2.0,2.0,60.0,3,112
12234,1,2,1140.0,2.0,2.0,56.0,3,46
12235,1,3,2100.0,3.0,3.0,220.0,3,112
12236,1,3,1430.0,3.0,1.0,61.0,3,109
12237,1,4,600.0,3.0,0.0,95.0,2,112
12238,1,3,1600.0,3.0,2.0,77.0,1,112
12239,1,2,1190.0,2.0,1.0,48.0,3,112
12240,1,3,1625.0,3.0,2.0,95.0,3,112
12241,1,2,1210.0,2.0,2.0,53.0,3,112
12242,1,3,1615.0,3.0,2.0,150.0,3,77
12243,1,2,1180.0,2.0,2.0,85.0,3,62
12244,1,2,1500.0,2.0,0.0,91.0,2,112
12245,1,2,850.0,2.0,1.0,45.0,0,17
12246,1,2,1130.0,2.0,2.0,55.0,3,72
12247,1,2,907.0,2.0,2.0,38.0,3,25
12248,1,2,1300.0,2.0,3.0,90.0,0,112
12249,1,3,1891.0,3.0,1.0,110.0,3,46
12250,1,3,1735.0,3.0,3.0,78.0,3,46
12251,1,3,1075.0,2.0,1.0,33.0,3,19
12253,1,7,2040.0,4.0,3.0,123.0,0,75
12255,1,5,1600.0,5.0,2.0,140.0,2,112
12256,1,2,1160.0,2.0,3.0,55.0,0,112
12257,1,2,930.0,1.0,1.0,55.0,3,112
12258,1,2,1010.0,2.0,1.0,58.0,0,29
12259,1,2,1221.0,2.0,2.0,68.0,3,32
12260,1,4,2400.0,4.0,3.0,470.0,2,13
12261,0,2,1108.0,2.0,1.0,87.48,3,47
